1.920000000000000000e+02,3.500000000000000000e+02,4.623000000000000000e+03,3.000000000000000000e+00
1.920000000000000000e+02,3.480000000000000000e+02,4.640000000000000000e+03,3.000000000000000000e+00
1.920000000000000000e+02,3.460000000000000000e+02,4.658000000000000000e+03,3.000000000000000000e+00
1.920000000000000000e+02,3.440000000000000000e+02,4.673000000000000000e+03,3.000000000000000000e+00
1.920000000000000000e+02,3.420000000000000000e+02,4.691000000000000000e+03,3.000000000000000000e+00
1.920000000000000000e+02,3.410000000000000000e+02,4.707000000000000000e+03,3.000000000000000000e+00
1.910000000000000000e+02,3.410000000000000000e+02,4.773000000000000000e+03,3.000000000000000000e+00
1.890000000000000000e+02,3.410000000000000000e+02,4.790000000000000000e+03,3.000000000000000000e+00
1.870000000000000000e+02,3.410000000000000000e+02,4.808000000000000000e+03,3.000000000000000000e+00
1.840000000000000000e+02,3.410000000000000000e+02,4.824000000000000000e+03,3.000000000000000000e+00
1.820000000000000000e+02,3.410000000000000000e+02,4.841000000000000000e+03,3.000000000000000000e+00
1.790000000000000000e+02,3.400000000000000000e+02,4.870000000000000000e+03,3.000000000000000000e+00
1.770000000000000000e+02,3.390000000000000000e+02,4.879000000000000000e+03,3.000000000000000000e+00
1.740000000000000000e+02,3.390000000000000000e+02,4.891000000000000000e+03,3.000000000000000000e+00
1.720000000000000000e+02,3.380000000000000000e+02,4.906000000000000000e+03,3.000000000000000000e+00
1.700000000000000000e+02,3.380000000000000000e+02,4.924000000000000000e+03,3.000000000000000000e+00
1.670000000000000000e+02,3.370000000000000000e+02,4.940000000000000000e+03,3.000000000000000000e+00
1.650000000000000000e+02,3.370000000000000000e+02,4.957000000000000000e+03,3.000000000000000000e+00
1.620000000000000000e+02,3.360000000000000000e+02,4.974000000000000000e+03,3.000000000000000000e+00
1.600000000000000000e+02,3.360000000000000000e+02,4.990000000000000000e+03,3.000000000000000000e+00
1.580000000000000000e+02,3.360000000000000000e+02,5.006000000000000000e+03,3.000000000000000000e+00
1.560000000000000000e+02,3.360000000000000000e+02,5.024000000000000000e+03,3.000000000000000000e+00
1.540000000000000000e+02,3.350000000000000000e+02,5.040000000000000000e+03,3.000000000000000000e+00
1.530000000000000000e+02,3.340000000000000000e+02,5.056000000000000000e+03,3.000000000000000000e+00
1.500000000000000000e+02,3.330000000000000000e+02,5.074000000000000000e+03,3.000000000000000000e+00
1.480000000000000000e+02,3.330000000000000000e+02,5.090000000000000000e+03,3.000000000000000000e+00
1.470000000000000000e+02,3.320000000000000000e+02,5.107000000000000000e+03,3.000000000000000000e+00
1.450000000000000000e+02,3.320000000000000000e+02,5.124000000000000000e+03,3.000000000000000000e+00
1.430000000000000000e+02,3.310000000000000000e+02,5.140000000000000000e+03,3.000000000000000000e+00
1.410000000000000000e+02,3.310000000000000000e+02,5.157000000000000000e+03,3.000000000000000000e+00
1.390000000000000000e+02,3.300000000000000000e+02,5.174000000000000000e+03,3.000000000000000000e+00
1.370000000000000000e+02,3.300000000000000000e+02,5.190000000000000000e+03,3.000000000000000000e+00
1.350000000000000000e+02,3.290000000000000000e+02,5.207000000000000000e+03,3.000000000000000000e+00
1.330000000000000000e+02,3.290000000000000000e+02,5.224000000000000000e+03,3.000000000000000000e+00
1.310000000000000000e+02,3.290000000000000000e+02,5.240000000000000000e+03,3.000000000000000000e+00
1.290000000000000000e+02,3.290000000000000000e+02,5.257000000000000000e+03,3.000000000000000000e+00
1.270000000000000000e+02,3.290000000000000000e+02,5.274000000000000000e+03,3.000000000000000000e+00
1.260000000000000000e+02,3.290000000000000000e+02,5.290000000000000000e+03,3.000000000000000000e+00
1.250000000000000000e+02,3.290000000000000000e+02,5.307000000000000000e+03,3.000000000000000000e+00
1.240000000000000000e+02,3.290000000000000000e+02,5.324000000000000000e+03,3.000000000000000000e+00
1.230000000000000000e+02,3.290000000000000000e+02,5.340000000000000000e+03,3.000000000000000000e+00
1.220000000000000000e+02,3.290000000000000000e+02,5.357000000000000000e+03,3.000000000000000000e+00
1.210000000000000000e+02,3.290000000000000000e+02,5.374000000000000000e+03,3.000000000000000000e+00
1.210000000000000000e+02,3.300000000000000000e+02,5.390000000000000000e+03,3.000000000000000000e+00
1.200000000000000000e+02,3.300000000000000000e+02,5.407000000000000000e+03,3.000000000000000000e+00
1.190000000000000000e+02,3.300000000000000000e+02,5.424000000000000000e+03,3.000000000000000000e+00
1.180000000000000000e+02,3.300000000000000000e+02,5.457000000000000000e+03,3.000000000000000000e+00
1.170000000000000000e+02,3.300000000000000000e+02,5.474000000000000000e+03,3.000000000000000000e+00
1.150000000000000000e+02,3.290000000000000000e+02,5.490000000000000000e+03,3.000000000000000000e+00
1.140000000000000000e+02,3.270000000000000000e+02,5.507000000000000000e+03,3.000000000000000000e+00
1.140000000000000000e+02,3.240000000000000000e+02,5.524000000000000000e+03,3.000000000000000000e+00
